Product ID,Product Name,Category,Supplier ID,Supplier Name,Purchase Date,Purchase Price,Retail Price,Stock Level,Reorder Point,Lead Time (Days),Sales Volume,Sales Date,Sales Channel,Demand Forecast,Stockouts,Backorders,Warehouse Location,Expiration Date,Discounts Applied,Inventory Aging,Return Rate
1928,Training,Books,177,Mckay-Smith,2024-02-15,16.95,42.56,16,65,8,50,2025-01-21,Online,166,4,1,WH1,,7,4,3.4
9460,Student,Electronics,177,Mitchell-Johnson,2024-05-18,42.2,95.91,431,62,15,38,2025-01-04,Wholesale,146,1,5,WH3,,11,35,3.79
1598,Ever,Toys,138,Bailey-Kennedy,2020-05-24,40.13,108.1,489,90,15,40,2025-01-10,Online,55,1,4,WH3,,20,63,1.66
3735,Voice,Electronics,101,Burton-Hamilton,2021-01-02,47.21,131.79,387,29,13,25,2025-02-09,Wholesale,97,0,0,WH1,,12,47,1.67
6659,First,Grocery,127,Mayo-Meyer,2024-09-16,42.24,69.65,292,18,4,26,2025-02-03,Wholesale,189,4,6,WH2,2024-08-31,15,5,4.63
5332,Reflect,Books,101,Fitzgerald and Sons,2022-12-22,31.98,54.2,274,88,14,96,2025-01-26,In-store,148,4,6,WH1,,0,31,0.68
3739,Return,Grocery,175,Steele Inc,2024-04-04,22.38,54.08,74,33,6,35,2025-01-25,Wholesale,129,3,4,WH3,2020-12-26,5,72,0.31
6940,Perform,Books,175,"Burns, Ashley and Wright",2022-07-02,28.94,57.7,232,56,15,61,2025-02-17,Wholesale,76,5,2,WH3,,28,25,3.72
4709,Method,Toys,127,"Gray, Simpson and Murphy",2022-06-04,46.14,114.17,101,57,15,10,2025-01-08,Wholesale,194,0,0,WH2,,2,49,2.05
1147,Move,Toys,117,Morgan-Lambert,2021-10-18,28.95,53.9,305,79,6,62,2025-01-30,Online,114,5,1,WH3,,13,24,3.2
8697,Wall,Books,166,Campbell-Lewis,2023-11-21,48.08,140.0,62,86,13,20,2025-02-04,In-store,174,3,0,WH2,,14,63,1.74
4723,Between,Home,179,Marshall-Robinson,2022-08-19,37.08,87.11,438,87,15,36,2025-02-02,In-store,136,0,7,WH2,,4,40,2.27
6789,Role,Electronics,155,Clark-Garza,2020-08-19,35.52,58.36,66,33,6,76,2025-02-03,In-store,172,0,4,WH3,,20,83,3.38
4204,Find,Electronics,129,"Schmidt, Gould and Marquez",2020-02-04,31.08,80.38,204,64,14,69,2025-01-04,Online,89,2,0,WH1,,16,40,4.5
9551,Similar,Clothing,107,"Carter, Cooper and Smith",2023-02-13,44.9,72.07,396,69,13,78,2025-01-12,Online,171,4,3,WH2,,3,22,1.71
8500,Information,Electronics,131,"Mcdonald, Davidson and Moore",2023-10-08,9.27,18.49,105,93,12,78,2025-01-26,Online,128,4,9,WH1,,15,47,4.86
3157,Part,Home,174,Gates-Robertson,2022-02-26,43.91,91.93,121,29,4,15,2025-02-21,In-store,108,0,10,WH1,,28,12,2.19
1115,Machine,Books,200,"Sims, Sanders and Chang",2022-07-31,13.29,22.57,253,25,8,67,2025-02-12,Online,75,4,7,WH1,,30,28,4.0
9634,Ever,Electronics,120,Jackson-Hill,2022-10-24,27.42,71.59,311,22,8,43,2025-01-23,In-store,122,3,2,WH1,,22,87,0.35
8094,Long,Electronics,129,Daniels PLC,2020-02-08,5.44,13.03,146,93,5,46,2025-02-11,Wholesale,192,3,8,WH1,,5,83,2.09
8312,Amount,Electronics,127,"Singleton, Leonard and Fleming",2022-01-08,21.21,56.7,293,84,5,33,2025-01-14,In-store,132,2,4,WH1,,25,90,0.31
8538,Candidate,Home,138,"Parker, Burgess and Sullivan",2022-09-12,40.99,121.85,455,44,7,62,2025-01-12,Online,54,0,9,WH2,,17,6,1.01
9362,Reality,Grocery,139,Doyle Group,2023-06-21,15.42,37.44,409,96,4,16,2025-02-15,Online,110,1,6,WH1,2020-12-03,27,80,0.39
1212,Wrong,Books,112,Davis LLC,2024-11-26,19.8,34.2,392,82,13,14,2025-01-29,Online,85,3,7,WH2,,11,22,1.85
9856,Economic,Clothing,172,Ruiz-Smith,2025-01-27,19.95,54.04,192,77,15,29,2025-01-25,Online,148,1,4,WH3,,1,18,1.89
8176,Security,Toys,149,Ward PLC,2020-09-27,9.44,26.65,211,16,15,3,2025-02-16,Online,166,0,1,WH3,,22,29,3.92
1104,Movie,Home,185,Pittman LLC,2023-08-16,6.93,15.33,199,38,12,53,2025-02-11,In-store,156,5,1,WH1,,14,77,0.17
5384,Between,Grocery,109,"Bonilla, Wyatt and Mitchell",2022-08-26,45.74,102.1,385,16,13,97,2025-02-18,Wholesale,68,5,3,WH3,2020-08-28,7,45,1.49
3797,Table,Clothing,155,"Ruiz, Floyd and Nelson",2022-04-19,21.06,47.87,94,14,15,25,2025-02-02,In-store,151,4,5,WH1,,11,80,1.87
3809,Hot,Toys,134,"Perry, Smith and Harper",2022-02-18,36.83,100.43,97,72,4,87,2025-01-27,Wholesale,182,2,8,WH2,,12,76,1.25
4957,Everything,Electronics,172,Palmer PLC,2023-02-14,49.28,141.9,139,90,15,9,2025-02-07,Online,117,2,10,WH3,,24,2,3.08
9152,Particularly,Toys,182,Lewis-Mcmahon,2021-12-13,36.87,108.29,89,79,13,81,2025-02-04,Online,74,3,5,WH1,,11,27,0.01
3060,Face,Grocery,135,"Pacheco, Carlson and Weaver",2023-06-24,5.36,11.86,351,31,8,71,2025-01-04,Online,143,3,5,WH1,2024-04-20,23,36,1.98
2175,Into,Home,127,"Whitehead, Jones and Fisher",2023-01-15,8.62,16.85,138,47,7,6,2025-02-16,Online,133,0,9,WH1,,0,21,3.62
5399,Speak,Electronics,137,"Klein, Yates and Williams",2024-07-23,28.81,86.39,181,19,9,28,2025-01-15,Online,51,3,3,WH1,,5,28,2.57
5944,In,Grocery,168,Monroe-Alvarez,2020-07-31,28.26,46.25,189,15,5,4,2025-02-01,In-store,160,1,6,WH2,2024-06-14,1,36,1.05
7537,Small,Home,135,"Hays, Vega and Gibson",2020-09-24,44.89,73.37,384,23,4,44,2025-02-08,In-store,195,1,0,WH2,,30,87,3.8
6429,Similar,Clothing,196,Myers-Newton,2022-07-20,46.89,140.47,325,29,14,68,2025-01-26,Wholesale,87,5,10,WH1,,6,79,2.01
7224,Sport,Electronics,119,"Howard, Marsh and Mcclure",2023-07-30,30.37,73.85,398,62,15,22,2025-01-21,Online,125,4,0,WH2,,14,23,1.8
9222,Difference,Electronics,183,Ortiz and Sons,2022-09-18,46.64,80.44,44,80,10,21,2025-02-15,In-store,63,5,5,WH3,,3,2,1.69
4234,Light,Grocery,139,"Willis, Hull and Becker",2020-10-05,43.8,90.51,402,23,4,66,2025-01-25,Wholesale,53,4,5,WH3,2024-08-26,14,62,4.85
6484,Bad,Books,155,Wallace-Barnett,2023-05-02,30.23,62.48,375,42,9,13,2025-02-15,Online,112,2,2,WH1,,9,74,3.42
5812,Science,Home,138,"Williams, Levine and Meyers",2023-02-26,30.52,83.31,444,52,5,19,2025-01-23,Wholesale,189,0,8,WH2,,5,78,4.13
8966,Art,Clothing,194,Skinner-Alvarez,2021-08-15,8.9,17.18,327,97,15,95,2025-01-29,Wholesale,109,3,3,WH1,,29,21,2.67
8237,Matter,Clothing,186,King-Fernandez,2020-05-13,41.12,98.87,213,21,7,5,2025-02-02,In-store,51,4,10,WH2,,20,34,3.75
8991,Rich,Books,164,Sullivan-Hancock,2020-11-11,34.04,85.04,296,84,12,47,2025-02-06,In-store,114,0,2,WH1,,0,18,1.04
7050,Fight,Grocery,129,Mann LLC,2021-11-13,7.31,16.02,189,78,11,34,2025-01-13,Wholesale,90,5,0,WH1,2023-08-26,22,25,4.68
2317,Recent,Clothing,184,"Perry, Aguilar and Mcguire",2023-11-12,15.24,27.54,491,14,10,47,2025-02-17,Wholesale,98,1,0,WH2,,0,60,3.66
1571,Allow,Books,193,"Benjamin, Flowers and Ingram",2020-12-21,26.34,73.18,319,79,12,68,2025-02-03,Online,169,5,2,WH3,,13,15,3.85
2433,Thought,Toys,104,"Woods, Johnston and Bennett",2022-05-29,49.78,123.02,17,16,11,24,2025-02-06,In-store,155,5,9,WH3,,4,83,2.23
3955,Throughout,Electronics,164,"Bruce, Williams and Johnson",2020-02-27,45.02,128.18,80,72,10,90,2025-01-22,Wholesale,194,2,9,WH1,,26,76,0.36
6423,Good,Clothing,134,Smith-Stokes,2023-11-10,29.64,57.89,80,29,4,64,2025-01-13,In-store,72,5,5,WH3,,8,48,2.67
5504,Short,Grocery,138,Hayes-Taylor,2021-02-01,7.42,15.36,172,51,15,50,2025-01-14,Wholesale,86,4,2,WH2,2022-12-13,21,25,4.78
1737,Bar,Books,179,Tran Group,2022-07-09,45.27,119.1,379,22,4,10,2025-02-21,Wholesale,112,4,2,WH3,,21,20,3.22
8043,Event,Books,154,Simmons LLC,2020-12-14,24.04,39.6,27,14,5,7,2025-01-04,Wholesale,164,5,9,WH2,,19,44,0.13
1852,Trade,Clothing,139,"Roach, Lee and Taylor",2024-04-23,49.75,91.12,330,43,3,97,2025-02-15,In-store,148,1,9,WH3,,19,22,4.08
7293,Analysis,Books,131,"Harding, Lee and Ramirez",2023-01-28,6.97,15.97,479,18,11,63,2025-02-07,In-store,154,5,0,WH2,,23,7,0.79
6303,Program,Grocery,112,Lozano-Bryant,2024-10-07,34.96,64.47,232,28,9,79,2025-01-10,In-store,118,5,8,WH1,2022-11-10,14,14,1.85
6986,A,Electronics,130,Adams-Mendoza,2024-01-25,49.58,98.81,396,57,4,52,2025-02-05,Online,198,0,5,WH2,,26,35,2.99
4274,Us,Grocery,103,"Walters, Davis and Ortiz",2020-11-03,47.17,136.52,282,97,12,89,2025-02-17,Online,130,3,8,WH3,2023-09-13,27,83,4.85
9536,Together,Books,140,"Stone, Johnson and Barnes",2020-04-08,27.48,48.53,67,40,3,2,2025-01-24,Online,190,5,4,WH3,,18,84,1.53
1068,Off,Books,155,Navarro Inc,2023-10-24,34.69,92.16,201,100,4,67,2025-02-16,Online,79,5,3,WH1,,19,1,2.73
7533,Seem,Books,104,"Willis, Moran and Flynn",2021-07-31,46.46,85.18,134,45,6,83,2025-01-23,Wholesale,173,0,1,WH3,,4,45,2.36
7676,Last,Home,163,Burton Ltd,2022-03-27,24.27,58.8,73,82,14,56,2025-02-02,In-store,116,4,10,WH2,,30,11,2.66
3347,House,Grocery,131,"Lawrence, Singh and Richardson",2023-12-16,27.99,73.16,207,20,3,96,2025-01-14,Wholesale,59,4,4,WH3,2021-12-07,8,21,3.6
6522,Life,Books,153,Gardner PLC,2022-04-28,13.7,20.55,466,61,6,90,2025-01-05,Online,115,0,8,WH2,,27,27,2.12
3354,Box,Electronics,103,Mays-Atkinson,2023-05-27,37.32,109.78,136,16,11,87,2025-01-04,In-store,126,5,3,WH2,,6,48,1.71
4686,Example,Grocery,186,"Mcdowell, George and Guerrero",2024-07-31,16.46,33.74,46,67,4,3,2025-01-07,Wholesale,56,5,9,WH2,2020-01-18,29,81,0.19
2271,Recognize,Books,135,Lewis Group,2022-05-06,49.65,89.99,287,20,11,28,2025-01-08,Wholesale,98,2,7,WH2,,13,8,3.37
7906,They,Home,192,Mathis and Sons,2024-02-25,20.86,55.4,388,60,11,50,2025-01-13,Online,144,3,10,WH1,,21,23,3.65
1117,Material,Books,187,"Jones, Gardner and Campbell",2023-05-30,21.24,57.01,277,38,3,2,2025-02-09,Wholesale,141,3,9,WH3,,0,4,4.65
4399,Reason,Grocery,112,Smith Inc,2021-11-19,34.42,73.33,480,25,15,95,2025-02-21,In-store,108,5,10,WH1,2021-04-07,8,73,2.08
9996,Speak,Toys,172,Burgess-Harris,2024-02-20,45.03,93.7,471,39,9,81,2025-02-04,Wholesale,75,2,5,WH1,,2,18,1.95
6235,Item,Books,163,Banks-Short,2021-07-16,22.78,56.71,191,95,6,49,2025-01-27,Wholesale,179,4,8,WH3,,27,25,0.32
3480,Ago,Books,112,Franklin Inc,2023-04-17,39.61,89.72,250,49,6,79,2025-01-22,In-store,61,0,3,WH2,,0,76,3.42
4080,Kind,Books,162,"Evans, Armstrong and Herring",2022-07-21,28.63,65.82,490,70,12,97,2025-02-10,Online,135,0,3,WH3,,0,36,3.68
8199,Write,Electronics,178,Patel-Sims,2025-01-03,32.24,74.35,437,16,11,19,2025-02-15,In-store,161,5,5,WH1,,26,1,2.56
6021,Unit,Clothing,184,Williams-Ramirez,2021-11-20,46.67,104.38,299,92,13,23,2025-01-29,Online,133,0,10,WH3,,15,4,1.11
6731,Fact,Grocery,165,Gibson-Herrera,2022-01-16,15.32,35.33,134,45,13,11,2025-01-24,Wholesale,92,4,5,WH3,2022-02-06,19,62,2.88
1565,Popular,Grocery,136,Davidson Group,2021-04-03,47.47,80.03,5,19,13,12,2025-01-19,Wholesale,125,3,9,WH1,2023-07-15,10,45,3.02
2091,Well,Toys,152,Mccarty-Carter,2023-08-11,5.48,12.4,476,50,11,83,2025-02-01,Online,178,4,6,WH1,,10,25,4.59
7227,Drug,Toys,192,Thompson-Martinez,2024-03-19,27.78,62.27,282,96,8,55,2025-02-21,Wholesale,105,2,3,WH3,,27,15,1.88
8131,Even,Clothing,123,Caldwell PLC,2021-02-04,5.54,10.73,205,25,6,14,2025-02-07,Wholesale,67,3,6,WH1,,21,49,4.03
5932,Institution,Books,200,Jackson Ltd,2023-09-03,17.8,30.27,143,26,13,29,2025-01-04,In-store,125,2,9,WH1,,30,48,0.45
9438,Low,Home,105,Shannon-Jones,2023-02-03,30.61,54.56,100,15,4,9,2025-01-02,Online,102,3,1,WH3,,22,86,4.56
2003,Win,Grocery,125,Jackson Ltd,2024-03-11,39.57,108.43,327,47,12,86,2025-02-15,Online,95,1,7,WH3,2022-11-08,23,67,2.43
8855,Watch,Clothing,182,"Obrien, Williams and Smith",2024-12-23,6.2,14.9,27,75,14,63,2025-01-20,In-store,101,1,6,WH2,,13,56,4.22
8644,Skill,Books,135,"Page, Martinez and Jones",2024-06-07,20.44,51.51,6,55,10,99,2025-02-03,Online,155,2,10,WH1,,28,15,3.11
7277,List,Electronics,160,"Hebert, Nash and Ford",2023-02-06,12.79,38.02,53,80,8,49,2025-02-15,Wholesale,74,0,5,WH3,,9,26,0.27
4075,Move,Clothing,144,Diaz-Garcia,2020-03-12,14.19,24.35,57,33,8,78,2025-01-05,Online,175,1,3,WH1,,7,55,0.07
1456,What,Books,140,Hudson PLC,2022-05-24,26.94,56.23,77,75,3,4,2025-02-20,Online,136,3,2,WH2,,5,72,0.72
6210,Let,Electronics,141,"Burton, Romero and Sheppard",2021-04-26,43.38,104.91,43,51,13,54,2025-01-08,Online,58,5,2,WH2,,19,26,3.88
5202,They,Clothing,157,Lee PLC,2021-03-16,41.96,63.77,494,61,12,9,2025-01-17,Wholesale,148,3,3,WH1,,1,47,3.02
7249,Bill,Toys,173,Hall-Pham,2023-07-17,5.92,9.32,190,45,11,59,2025-01-29,In-store,127,3,4,WH3,,19,85,0.38
8892,Specific,Books,168,"Mills, Mack and Crawford",2020-07-16,13.87,40.63,128,99,4,60,2025-02-05,In-store,59,1,6,WH2,,28,41,3.5
1265,Turn,Electronics,182,"Wilson, Williams and Strong",2022-02-23,5.79,10.77,389,58,7,75,2025-02-01,In-store,161,5,5,WH1,,27,85,3.05
8986,Senior,Electronics,198,Rios-Greene,2022-12-23,7.5,15.02,324,86,9,67,2025-02-04,Online,172,5,2,WH3,,7,57,3.73
4263,Significant,Books,176,Williams-Rice,2021-10-22,7.77,17.29,455,20,15,39,2025-02-05,Online,104,5,4,WH3,,29,66,4.09
5794,Data,Clothing,193,"Jackson, Cooke and Smith",2020-04-12,10.47,29.11,107,21,6,32,2025-01-02,Online,197,4,2,WH3,,27,56,1.53
4195,Candidate,Home,107,"Myers, Hall and White",2023-07-30,7.64,13.85,450,56,4,72,2025-02-16,Wholesale,64,4,5,WH3,,12,16,0.96
4168,Receive,Clothing,183,Henry-Anderson,2024-07-08,18.93,44.75,6,35,9,27,2025-01-13,In-store,164,0,2,WH3,,25,40,3.52
8784,Phone,Books,106,English-Schaefer,2021-01-23,16.58,30.72,457,36,8,94,2025-02-15,Online,55,0,9,WH3,,4,18,2.43
9533,Turn,Electronics,187,"Long, Herrera and May",2021-10-21,49.62,114.24,259,71,7,19,2025-02-18,Wholesale,121,2,5,WH2,,27,88,2.52
7106,Even,Grocery,122,Vincent LLC,2021-03-22,30.73,64.11,307,40,9,33,2025-01-18,Wholesale,171,2,8,WH3,2024-03-15,25,50,3.12
1651,Suffer,Home,161,Sherman and Sons,2023-11-15,34.9,70.26,269,95,5,83,2025-01-13,Wholesale,199,2,6,WH3,,1,12,3.65
5103,Theory,Toys,172,Brooks-Mcgee,2021-06-16,38.31,77.39,320,91,13,94,2025-01-31,In-store,98,0,8,WH3,,11,28,3.9
3111,Interview,Electronics,114,Smith-Madden,2021-11-20,43.3,98.58,185,58,5,65,2025-02-11,Wholesale,165,5,0,WH1,,27,12,1.68
9159,Sit,Home,108,"Sanchez, Martinez and Whitney",2020-10-07,48.17,132.79,66,81,11,89,2025-02-13,Wholesale,182,5,3,WH1,,17,83,0.54
6885,Full,Electronics,178,"Jenkins, Clark and Russell",2023-05-30,27.1,45.16,275,32,15,73,2025-01-20,In-store,164,3,9,WH2,,30,20,1.48
6475,Choose,Clothing,137,Carson-Jones,2020-07-23,41.48,72.92,66,73,7,48,2025-02-11,Online,61,3,9,WH2,,22,62,4.06
6466,Doctor,Books,198,Fields-Williams,2023-06-13,33.11,93.37,207,56,6,49,2025-02-02,In-store,95,4,4,WH1,,20,44,3.3
8095,Minute,Toys,160,"Aguirre, Stewart and Johnson",2023-10-10,33.9,52.58,271,100,4,36,2025-01-03,Wholesale,102,2,2,WH1,,3,24,1.56
1087,Republican,Grocery,197,Reyes Group,2021-05-08,21.09,32.42,331,90,9,61,2025-01-08,Online,141,0,10,WH2,2022-08-17,25,40,1.35
5893,Kid,Books,153,Mcconnell Group,2024-12-21,11.21,19.56,459,29,15,18,2025-01-28,In-store,54,2,3,WH2,,8,42,0.51
6541,Without,Books,167,"French, Clark and Rodriguez",2021-12-18,25.92,68.24,488,77,8,95,2025-01-16,In-store,77,0,2,WH1,,11,15,2.16
7974,Film,Home,163,Jones Inc,2023-12-10,42.95,67.6,193,83,14,53,2025-02-08,Online,68,3,8,WH1,,13,7,2.34
1934,Trouble,Electronics,139,"Benton, Benson and Mitchell",2023-02-26,16.89,30.2,323,87,13,45,2025-01-21,In-store,76,3,7,WH1,,19,36,3.57
3319,Improve,Electronics,101,Bentley-Osborne,2023-10-09,49.37,109.3,342,10,5,89,2025-01-08,Wholesale,87,2,6,WH2,,8,72,3.64
7152,Walk,Electronics,180,Sheppard-Young,2023-07-11,30.0,53.8,157,11,4,81,2025-01-03,In-store,85,1,1,WH2,,15,23,2.47
7289,Seek,Grocery,107,Carrillo-Barker,2020-03-10,44.35,93.3,5,28,14,44,2025-01-24,Wholesale,113,4,8,WH1,2025-01-15,21,57,4.93
7904,Personal,Electronics,170,"Cook, Alvarez and Conley",2020-09-20,42.25,88.27,418,33,5,56,2025-01-03,In-store,84,3,4,WH2,,25,29,4.93
7935,Consider,Electronics,134,"Rogers, Conrad and Harrison",2024-08-30,31.09,53.26,329,100,15,27,2025-02-06,Online,188,1,3,WH2,,30,80,4.15
6955,Anything,Electronics,182,Lewis Group,2022-01-03,24.61,67.16,136,62,9,59,2025-02-19,In-store,112,4,9,WH2,,24,64,0.57
4571,Around,Clothing,179,"Johnson, Richardson and Knight",2022-02-06,8.26,18.72,313,41,12,75,2025-01-19,In-store,149,2,1,WH1,,25,12,0.59
4356,Billion,Toys,195,Rojas LLC,2024-06-18,47.18,135.03,407,82,13,0,2025-01-27,Wholesale,133,0,1,WH3,,6,52,1.9
1431,Democrat,Grocery,131,Taylor-Cummings,2023-11-07,43.24,77.9,185,95,13,27,2025-01-25,In-store,138,0,3,WH2,2020-05-17,18,51,1.77
8576,Assume,Grocery,165,Hernandez Ltd,2025-02-16,16.25,31.82,481,69,8,11,2025-01-30,Wholesale,58,0,1,WH2,2020-03-24,25,53,3.78
8135,War,Home,139,Olson LLC,2023-03-23,42.84,107.3,262,78,12,32,2025-01-12,Wholesale,93,0,6,WH1,,10,44,4.44
9431,Brother,Clothing,119,Anderson-Duran,2025-02-19,7.28,13.13,395,93,13,82,2025-02-17,Online,155,2,5,WH2,,27,10,1.33
6815,Democratic,Grocery,178,Pugh-Rubio,2023-05-26,47.42,138.75,293,99,10,51,2025-02-07,Online,69,2,0,WH1,2021-11-09,27,58,2.32
9174,Dark,Clothing,163,Moss-Wells,2020-10-15,42.43,64.35,236,30,6,3,2025-02-04,Online,73,4,10,WH3,,20,73,1.65
1289,Discussion,Clothing,129,Torres Ltd,2022-06-07,20.97,41.0,345,69,7,1,2025-01-29,In-store,116,1,10,WH1,,6,10,2.98
4332,Voice,Toys,173,"Wood, Combs and Jones",2023-12-16,42.44,98.36,185,49,14,61,2025-01-30,Wholesale,124,1,10,WH3,,1,60,3.5
5678,Cell,Clothing,189,Thompson-Jackson,2024-09-20,24.32,47.04,332,79,9,8,2025-01-11,Wholesale,128,4,4,WH2,,25,17,4.09
2841,Card,Clothing,186,Olson-Allen,2020-04-09,42.95,118.94,408,97,9,26,2025-01-18,Wholesale,196,3,6,WH2,,21,24,0.35
9736,Eight,Grocery,108,"Anderson, Phelps and Roberson",2020-11-19,38.56,75.52,392,96,15,100,2025-01-15,Wholesale,70,4,8,WH1,2021-07-27,23,78,2.52
1520,Age,Books,114,Kim LLC,2024-07-14,27.51,69.8,488,35,11,34,2025-01-14,Online,69,3,3,WH3,,15,83,0.31
8220,Administration,Clothing,184,Garcia and Sons,2023-03-12,5.17,8.14,344,48,14,2,2025-01-23,Online,100,4,0,WH2,,23,42,2.47
9385,Page,Grocery,164,"Thompson, Leonard and Boyle",2024-07-08,31.39,50.42,407,24,11,2,2025-01-11,Online,184,0,8,WH1,2022-03-04,26,54,4.66
5252,Energy,Toys,156,"Jordan, Smith and Kemp",2022-02-14,48.12,79.71,490,84,5,39,2025-02-20,Wholesale,152,5,0,WH3,,10,16,1.92
9085,Let,Electronics,150,Campbell-Soto,2021-10-09,16.97,34.01,76,61,12,82,2025-01-08,Wholesale,113,2,10,WH3,,27,42,3.7
2945,Great,Electronics,117,"Johnson, Thomas and Simpson",2023-05-23,48.22,103.78,35,94,10,73,2025-01-25,Wholesale,56,1,2,WH2,,1,85,4.22
8395,Start,Home,149,Walton and Sons,2020-07-01,8.33,18.96,191,75,15,93,2025-02-16,Wholesale,142,1,3,WH2,,20,57,0.63
5045,That,Grocery,194,Scott Group,2022-01-28,41.0,120.96,316,53,11,30,2025-02-20,Online,54,4,7,WH2,2022-04-29,11,26,4.02
2334,While,Home,148,"Gonzalez, Anderson and David",2024-12-14,36.53,86.21,170,56,11,12,2025-01-01,In-store,89,0,6,WH1,,17,41,4.52
2075,Husband,Grocery,186,"Peterson, Phillips and Harper",2024-12-18,49.86,109.54,115,95,7,91,2025-02-14,In-store,111,2,0,WH3,2023-07-05,6,76,1.0
1606,Simple,Electronics,196,Smith-Smith,2023-10-11,44.98,113.45,398,45,3,33,2025-01-09,Online,117,0,6,WH1,,21,74,4.39
9637,Ask,Clothing,137,Williams PLC,2020-11-02,35.67,55.04,320,24,8,74,2025-01-11,In-store,175,4,8,WH1,,16,11,2.86
2337,Especially,Electronics,189,"Cooper, Fisher and Acosta",2020-10-06,8.74,20.59,56,60,5,34,2025-01-29,In-store,198,3,8,WH2,,27,65,2.4
4557,Newspaper,Grocery,108,"Ho, Ellis and Garcia",2024-12-07,28.48,69.58,166,98,11,75,2025-02-07,Wholesale,61,3,2,WH1,2023-10-06,3,40,4.34
2518,Man,Clothing,126,Lynch and Sons,2024-03-15,6.35,14.69,171,22,3,77,2025-02-15,In-store,106,4,8,WH3,,21,1,3.9
1947,So,Books,112,"Sanchez, Cooper and Cobb",2020-01-22,34.94,94.91,56,67,13,32,2025-01-24,Wholesale,154,4,5,WH3,,10,86,4.27
4283,Little,Toys,149,Thompson LLC,2021-04-06,5.2,10.77,468,25,10,89,2025-01-29,In-store,112,2,6,WH1,,28,38,3.92
9545,South,Toys,119,Drake-Smith,2023-07-30,9.97,26.12,6,28,9,28,2025-01-06,Online,50,2,7,WH2,,5,61,4.6
2006,More,Clothing,120,Watson-Dudley,2021-11-27,41.31,93.61,360,65,9,51,2025-01-24,Wholesale,65,4,1,WH1,,29,13,1.73
8241,Minute,Books,132,Larsen-Irwin,2021-06-15,22.31,40.1,476,93,11,21,2025-01-13,Online,186,3,1,WH1,,26,55,3.83
5852,Team,Grocery,118,Powell-Hammond,2021-12-24,34.79,92.35,160,60,12,29,2025-02-09,In-store,54,1,0,WH3,2021-04-02,24,66,1.47
4257,Before,Home,180,Clark and Sons,2022-04-16,30.87,57.19,158,74,12,75,2025-02-10,Online,179,3,5,WH1,,22,25,2.45
3484,Fund,Clothing,185,"Greene, Williams and Davis",2021-05-19,19.04,32.43,249,93,6,57,2025-02-15,Online,173,0,3,WH3,,3,6,1.11
5041,Art,Toys,163,Dunn LLC,2022-12-27,30.03,76.38,117,84,14,31,2025-01-31,Wholesale,156,1,3,WH1,,20,13,0.79
8628,Indicate,Electronics,200,Wong-Wood,2021-04-27,42.5,113.74,83,36,14,82,2025-02-17,Online,73,4,6,WH3,,16,31,0.53
8416,Your,Toys,159,Garner-Johnson,2024-03-14,16.8,41.84,36,79,5,13,2025-01-19,Wholesale,183,1,6,WH3,,10,13,4.39
4440,Indicate,Books,110,Stephens Inc,2023-08-12,46.27,111.24,29,72,5,62,2025-02-02,Online,153,2,1,WH3,,7,70,0.65
4496,Story,Grocery,114,Cross PLC,2022-09-27,9.25,17.2,390,13,12,49,2025-02-08,In-store,76,3,0,WH3,2020-04-30,0,71,0.75
7814,Trade,Electronics,168,"Cunningham, Fritz and Carney",2024-07-09,47.86,125.97,409,99,13,51,2025-01-10,Online,94,2,2,WH1,,24,67,0.17
7228,Not,Books,134,Bailey-Aguirre,2020-10-04,28.19,55.24,476,43,8,73,2025-01-05,In-store,61,3,9,WH2,,7,16,0.98
1197,Defense,Clothing,152,"Sanchez, Hart and Snyder",2022-03-22,15.58,34.23,271,25,8,3,2025-01-29,Online,147,5,3,WH1,,8,32,1.13
6934,News,Home,144,"Pena, Brown and Vaughan",2025-01-23,29.4,87.3,389,43,6,92,2025-02-16,Online,81,1,4,WH3,,7,27,4.77
8149,Friend,Clothing,134,"Hughes, Herring and Perry",2024-11-21,10.01,18.63,269,70,7,31,2025-02-09,Online,173,3,4,WH2,,27,73,1.1
1219,Mouth,Clothing,151,Velez-Evans,2020-12-07,46.23,108.29,298,35,10,22,2025-02-21,Online,192,2,8,WH2,,20,69,1.61
6896,Focus,Home,164,"Schmidt, Obrien and Miller",2023-06-14,12.29,25.58,294,65,14,62,2025-02-13,Wholesale,137,0,9,WH2,,13,60,0.9
5583,Way,Grocery,134,"Craig, Sandoval and Bishop",2025-02-15,26.41,70.29,39,68,12,87,2025-01-31,Online,55,1,3,WH2,2023-06-22,17,88,2.47
7567,Table,Books,189,"Saunders, Clark and Taylor",2021-11-14,39.97,116.47,112,42,4,29,2025-01-24,Wholesale,124,1,10,WH3,,26,19,1.5
7658,Break,Electronics,102,Baker-Maldonado,2023-01-21,29.84,63.23,8,11,6,88,2025-01-13,In-store,179,0,6,WH2,,16,68,0.7
5287,Enjoy,Clothing,100,Owen Group,2024-08-07,8.17,15.8,338,51,11,20,2025-01-22,Wholesale,133,3,10,WH1,,15,6,3.05
1351,Almost,Electronics,136,"Marquez, Williams and Mendez",2023-11-12,21.43,64.01,141,19,6,12,2025-02-16,In-store,114,5,8,WH1,,4,43,1.64
